timestamp,requests,is_anomaly,fault
2025-06-07T19:00:00,1505.8,0,
2025-06-07T20:00:00,1305.6,0,
2025-06-07T21:00:00,1183.9,0,
2025-06-07T22:00:00,1020.2,0,
2025-06-07T23:00:00,858.8,0,
2025-06-08T00:00:00,806.6,0,
2025-06-08T01:00:00,663.9,0,
2025-06-08T02:00:00,671.9,0,
2025-06-08T03:00:00,640.3,0,
2025-06-08T04:00:00,648.9,0,
2025-06-08T05:00:00,729.5,0,
2025-06-08T06:00:00,744.5,0,
2025-06-08T07:00:00,835.2,0,
2025-06-08T08:00:00,985.3,0,
2025-06-08T09:00:00,1087.0,0,
2025-06-08T10:00:00,1290.1,0,
2025-06-08T11:00:00,1549.4,0,
2025-06-08T12:00:00,1530.1,0,
2025-06-08T13:00:00,1602.5,0,
2025-06-08T14:00:00,1542.5,0,
2025-06-08T15:00:00,1614.0,0,
2025-06-08T16:00:00,1697.1,0,
2025-06-08T17:00:00,1562.6,0,
2025-06-08T18:00:00,1427.6,0,
2025-06-08T19:00:00,1428.4,0,
2025-06-08T20:00:00,1301.5,0,
2025-06-08T21:00:00,1118.3,0,
2025-06-08T22:00:00,1030.3,0,
2025-06-08T23:00:00,853.8,0,
2025-06-09T00:00:00,1233.0,0,
2025-06-09T01:00:00,1108.2,0,
2025-06-09T02:00:00,978.9,0,
2025-06-09T03:00:00,1009.1,0,
2025-06-09T04:00:00,1072.7,0,
2025-06-09T05:00:00,1107.7,0,
2025-06-09T06:00:00,1375.3,0,
2025-06-09T07:00:00,1505.3,0,
2025-06-09T08:00:00,1539.9,0,
2025-06-09T09:00:00,1722.3,0,
2025-06-09T10:00:00,1919.1,0,
2025-06-09T11:00:00,2495.2,0,
2025-06-09T12:00:00,2510.2,0,
2025-06-09T13:00:00,2736.7,0,
2025-06-09T14:00:00,2729.7,0,
2025-06-09T15:00:00,2560.6,0,
2025-06-09T16:00:00,2547.2,0,
2025-06-09T17:00:00,2619.7,0,
2025-06-09T18:00:00,2476.3,0,
2025-06-09T19:00:00,2179.4,0,
2025-06-09T20:00:00,2120.8,0,
2025-06-09T21:00:00,1633.0,0,
2025-06-09T22:00:00,1584.8,0,
2025-06-09T23:00:00,1374.9,0,
2025-06-10T00:00:00,1170.5,0,
2025-06-10T01:00:00,1157.1,0,
2025-06-10T02:00:00,990.2,0,
2025-06-10T03:00:00,1042.7,0,
2025-06-10T04:00:00,1057.9,0,
2025-06-10T05:00:00,1114.3,0,
2025-06-10T06:00:00,1153.2,0,
2025-06-10T07:00:00,1445.0,0,
2025-06-10T08:00:00,1635.6,0,
2025-06-10T09:00:00,1956.0,0,
2025-06-10T10:00:00,2119.8,0,
2025-06-10T11:00:00,2256.5,0,
2025-06-10T12:00:00,2334.9,0,
2025-06-10T13:00:00,2641.7,0,
2025-06-10T14:00:00,2569.8,0,
2025-06-10T15:00:00,2806.7,0,
2025-06-10T16:00:00,2650.0,0,
2025-06-10T17:00:00,2490.0,0,
2025-06-10T18:00:00,2620.5,0,
2025-06-10T19:00:00,2417.7,0,
2025-06-10T20:00:00,2037.9,0,
2025-06-10T21:00:00,1839.8,0,
2025-06-10T22:00:00,1596.7,0,
2025-06-10T23:00:00,1519.6,0,
2025-06-11T00:00:00,1294.1,0,
2025-06-11T01:00:00,1061.5,0,
2025-06-11T02:00:00,1111.7,0,
2025-06-11T03:00:00,992.6,0,
2025-06-11T04:00:00,1011.8,0,
2025-06-11T05:00:00,1162.7,0,
2025-06-11T06:00:00,1356.8,0,
2025-06-11T07:00:00,1497.1,0,
2025-06-11T08:00:00,1613.4,0,
2025-06-11T09:00:00,1817.8,0,
2025-06-11T10:00:00,1942.7,0,
2025-06-11T11:00:00,2308.0,0,
2025-06-11T12:00:00,2397.5,0,
2025-06-11T13:00:00,2731.5,0,
2025-06-11T14:00:00,2567.4,0,
2025-06-11T15:00:00,2629.2,0,
2025-06-11T16:00:00,2650.7,0,
2025-06-11T17:00:00,2421.7,0,
2025-06-11T18:00:00,2532.5,0,
2025-06-11T19:00:00,2438.1,0,
2025-06-11T20:00:00,2108.6,0,
2025-06-11T21:00:00,1866.3,0,
2025-06-11T22:00:00,1620.6,0,
2025-06-11T23:00:00,1447.8,0,
2025-06-12T00:00:00,1252.8,0,
2025-06-12T01:00:00,1108.1,0,
2025-06-12T02:00:00,1142.4,0,
2025-06-12T03:00:00,953.8,0,
2025-06-12T04:00:00,1158.4,0,
2025-06-12T05:00:00,1238.9,0,
2025-06-12T06:00:00,1302.0,0,
2025-06-12T07:00:00,1572.0,0,
2025-06-12T08:00:00,1701.3,0,
2025-06-12T09:00:00,1774.9,0,
2025-06-12T10:00:00,2090.2,0,
2025-06-12T11:00:00,2334.6,0,
2025-06-12T12:00:00,2560.6,0,
2025-06-12T13:00:00,3009.6,0,
2025-06-12T14:00:00,2708.9,0,
2025-06-12T15:00:00,2511.7,0,
2025-06-12T16:00:00,2800.9,0,
2025-06-12T17:00:00,2690.2,0,
2025-06-12T18:00:00,2515.0,0,
2025-06-12T19:00:00,2238.6,0,
2025-06-12T20:00:00,2055.2,0,
2025-06-12T21:00:00,1913.3,0,
2025-06-12T22:00:00,1539.1,0,
2025-06-12T23:00:00,1479.3,0,
2025-06-13T00:00:00,1294.7,0,
2025-06-13T01:00:00,1134.8,0,
2025-06-13T02:00:00,1076.0,0,
2025-06-13T03:00:00,1128.0,0,
2025-06-13T04:00:00,1114.6,0,
2025-06-13T05:00:00,1156.5,0,
2025-06-13T06:00:00,1267.6,0,
2025-06-13T07:00:00,1342.6,0,
2025-06-13T08:00:00,1777.5,0,
2025-06-13T09:00:00,1964.3,0,
2025-06-13T10:00:00,2118.4,0,
2025-06-13T11:00:00,2215.6,0,
2025-06-13T12:00:00,2359.6,0,
2025-06-13T13:00:00,2703.5,0,
2025-06-13T14:00:00,2746.0,0,
2025-06-13T15:00:00,2804.6,0,
2025-06-13T16:00:00,2840.9,0,
2025-06-13T17:00:00,2833.7,0,
2025-06-13T18:00:00,2592.2,0,
2025-06-13T19:00:00,2046.2,0,
2025-06-13T20:00:00,2125.3,0,
2025-06-13T21:00:00,1726.0,0,
2025-06-13T22:00:00,1583.9,0,
2025-06-13T23:00:00,1570.6,0,
2025-06-14T00:00:00,835.9,0,
2025-06-14T01:00:00,689.5,0,
2025-06-14T02:00:00,664.2,0,
2025-06-14T03:00:00,660.0,0,
2025-06-14T04:00:00,677.8,0,
2025-06-14T05:00:00,703.3,0,
2025-06-14T06:00:00,802.2,0,
2025-06-14T07:00:00,938.0,0,
2025-06-14T08:00:00,1114.9,0,
2025-06-14T09:00:00,1246.7,0,
2025-06-14T10:00:00,1319.0,0,
2025-06-14T11:00:00,1539.1,0,
2025-06-14T12:00:00,1538.0,0,
2025-06-14T13:00:00,1559.7,0,
2025-06-14T14:00:00,1747.6,0,
2025-06-14T15:00:00,1706.4,0,
2025-06-14T16:00:00,1585.8,0,
2025-06-14T17:00:00,1525.7,0,
2025-06-14T18:00:00,1532.0,0,
2025-06-14T19:00:00,1378.2,0,
2025-06-14T20:00:00,1213.7,0,
2025-06-14T21:00:00,1115.2,0,
2025-06-14T22:00:00,1059.1,0,
2025-06-14T23:00:00,910.6,0,
2025-06-15T00:00:00,780.0,0,
2025-06-15T01:00:00,684.9,0,
2025-06-15T02:00:00,645.1,0,
2025-06-15T03:00:00,637.7,0,
2025-06-15T04:00:00,644.3,0,
2025-06-15T05:00:00,680.8,0,
2025-06-15T06:00:00,858.9,0,
2025-06-15T07:00:00,879.6,0,
2025-06-15T08:00:00,1044.4,0,
2025-06-15T09:00:00,1251.5,0,
2025-06-15T10:00:00,1346.2,0,
2025-06-15T11:00:00,1527.4,0,
2025-06-15T12:00:00,1474.6,0,
2025-06-15T13:00:00,1683.4,0,
2025-06-15T14:00:00,1727.0,0,
2025-06-15T15:00:00,1692.3,0,
2025-06-15T16:00:00,1745.0,0,
2025-06-15T17:00:00,1552.8,0,
2025-06-15T18:00:00,1509.6,0,
2025-06-15T19:00:00,1516.4,0,
2025-06-15T20:00:00,1337.6,0,
2025-06-15T21:00:00,1045.9,0,
2025-06-15T22:00:00,1013.9,0,
2025-06-15T23:00:00,860.4,0,
2025-06-16T00:00:00,1259.4,0,
2025-06-16T01:00:00,1228.3,0,
2025-06-16T02:00:00,1079.7,0,
2025-06-16T03:00:00,1026.6,0,
2025-06-16T04:00:00,977.1,0,
2025-06-16T05:00:00,1291.2,0,
2025-06-16T06:00:00,1269.6,0,
2025-06-16T07:00:00,1325.7,0,
2025-06-16T08:00:00,1799.7,0,
2025-06-16T09:00:00,1809.9,0,
2025-06-16T10:00:00,2078.0,0,
2025-06-16T11:00:00,2405.3,0,
2025-06-16T12:00:00,2428.0,0,
2025-06-16T13:00:00,2568.0,0,
2025-06-16T14:00:00,2760.2,0,
2025-06-16T15:00:00,2882.9,0,
2025-06-16T16:00:00,2987.6,0,
2025-06-16T17:00:00,2802.7,0,
2025-06-16T18:00:00,2434.1,0,
2025-06-16T19:00:00,2281.4,0,
2025-06-16T20:00:00,2342.3,0,
2025-06-16T21:00:00,2003.8,0,
2025-06-16T22:00:00,1631.5,0,
2025-06-16T23:00:00,1579.9,0,
2025-06-17T00:00:00,1351.0,0,
2025-06-17T01:00:00,1238.2,0,
2025-06-17T02:00:00,1084.0,0,
2025-06-17T03:00:00,1053.4,0,
2025-06-17T04:00:00,1084.5,0,
2025-06-17T05:00:00,1226.6,0,
2025-06-17T06:00:00,1351.2,0,
2025-06-17T07:00:00,1536.0,0,
2025-06-17T08:00:00,1723.0,0,
2025-06-17T09:00:00,1982.7,0,
2025-06-17T10:00:00,2060.5,0,
2025-06-17T11:00:00,2383.3,0,
2025-06-17T12:00:00,2619.7,0,
2025-06-17T13:00:00,2832.2,0,
2025-06-17T14:00:00,2407.6,0,
2025-06-17T15:00:00,2889.7,0,
2025-06-17T16:00:00,2778.2,0,
2025-06-17T17:00:00,2709.0,0,
2025-06-17T18:00:00,2555.4,0,
2025-06-17T19:00:00,2329.2,0,
2025-06-17T20:00:00,2144.1,0,
2025-06-17T21:00:00,1925.9,0,
2025-06-17T22:00:00,1729.4,0,
2025-06-17T23:00:00,1656.3,0,
2025-06-18T00:00:00,1340.3,0,
2025-06-18T01:00:00,1144.8,0,
2025-06-18T02:00:00,1127.5,0,
2025-06-18T03:00:00,1115.1,0,
2025-06-18T04:00:00,1105.4,0,
2025-06-18T05:00:00,1108.0,0,
2025-06-18T06:00:00,1348.8,0,
2025-06-18T07:00:00,1607.1,0,
2025-06-18T08:00:00,1828.3,0,
2025-06-18T09:00:00,2088.4,0,
2025-06-18T10:00:00,2220.4,0,
2025-06-18T11:00:00,2331.9,0,
2025-06-18T12:00:00,2517.6,0,
2025-06-18T13:00:00,2769.5,0,
2025-06-18T14:00:00,2536.0,0,
2025-06-18T15:00:00,3001.3,0,
2025-06-18T16:00:00,2841.3,0,
2025-06-18T17:00:00,2746.6,0,
2025-06-18T18:00:00,2511.2,0,
2025-06-18T19:00:00,2408.8,0,
2025-06-18T20:00:00,1935.5,0,
2025-06-18T21:00:00,1933.4,0,
2025-06-18T22:00:00,1804.4,0,
2025-06-18T23:00:00,1597.6,0,
2025-06-19T00:00:00,1287.0,0,
2025-06-19T01:00:00,1201.3,0,
2025-06-19T02:00:00,1029.7,0,
2025-06-19T03:00:00,1103.9,0,
2025-06-19T04:00:00,1063.1,0,
2025-06-19T05:00:00,1138.0,0,
2025-06-19T06:00:00,1352.3,0,
2025-06-19T07:00:00,1499.1,0,
2025-06-19T08:00:00,1729.8,0,
2025-06-19T09:00:00,1983.3,0,
2025-06-19T10:00:00,2455.3,0,
2025-06-19T11:00:00,2203.4,0,
2025-06-19T12:00:00,2738.0,0,
2025-06-19T13:00:00,2697.3,0,
2025-06-19T14:00:00,2540.3,0,
2025-06-19T15:00:00,2904.7,0,
2025-06-19T16:00:00,2547.0,0,
2025-06-19T17:00:00,2641.3,0,
2025-06-19T18:00:00,2382.3,0,
2025-06-19T19:00:00,2493.6,0,
2025-06-19T20:00:00,2140.7,0,
2025-06-19T21:00:00,2103.9,0,
2025-06-19T22:00:00,1652.8,0,
2025-06-19T23:00:00,1519.3,0,
2025-06-20T00:00:00,1214.0,0,
2025-06-20T01:00:00,1195.0,0,
2025-06-20T02:00:00,1071.3,0,
2025-06-20T03:00:00,1054.8,0,
2025-06-20T04:00:00,1085.3,0,
2025-06-20T05:00:00,1249.1,0,
2025-06-20T06:00:00,1247.9,0,
2025-06-20T07:00:00,1551.8,0,
2025-06-20T08:00:00,1889.5,0,
2025-06-20T09:00:00,2058.8,0,
2025-06-20T10:00:00,2053.3,0,
2025-06-20T11:00:00,2529.9,0,
2025-06-20T12:00:00,2691.8,0,
2025-06-20T13:00:00,2879.9,0,
2025-06-20T14:00:00,2803.5,0,
2025-06-20T15:00:00,2597.4,0,
2025-06-20T16:00:00,2451.4,0,
2025-06-20T17:00:00,2898.0,0,
2025-06-20T18:00:00,2528.4,0,
2025-06-20T19:00:00,2508.9,0,
2025-06-20T20:00:00,2278.4,0,
2025-06-20T21:00:00,2020.5,0,
2025-06-20T22:00:00,1896.2,0,
2025-06-20T23:00:00,1505.7,0,
2025-06-21T00:00:00,945.9,0,
2025-06-21T01:00:00,754.5,0,
2025-06-21T02:00:00,666.4,0,
2025-06-21T03:00:00,746.8,0,
2025-06-21T04:00:00,675.2,0,
2025-06-21T05:00:00,766.0,0,
2025-06-21T06:00:00,802.9,0,
2025-06-21T07:00:00,924.1,0,
2025-06-21T08:00:00,994.9,0,
2025-06-21T09:00:00,1208.9,0,
2025-06-21T10:00:00,1382.0,0,
2025-06-21T11:00:00,1542.3,0,
2025-06-21T12:00:00,1732.6,0,
2025-06-21T13:00:00,1610.8,0,
2025-06-21T14:00:00,1890.2,0,
2025-06-21T15:00:00,1820.2,0,
2025-06-21T16:00:00,1775.8,0,
2025-06-21T17:00:00,1677.8,0,
2025-06-21T18:00:00,1599.8,0,
2025-06-21T19:00:00,1513.0,0,
2025-06-21T20:00:00,1358.2,0,
2025-06-21T21:00:00,1230.1,0,
2025-06-21T22:00:00,1132.6,0,
2025-06-21T23:00:00,908.8,0,
2025-06-22T00:00:00,756.0,0,
2025-06-22T01:00:00,713.2,0,
2025-06-22T02:00:00,670.6,0,
2025-06-22T03:00:00,634.3,0,
2025-06-22T04:00:00,702.0,0,
2025-06-22T05:00:00,740.4,0,
2025-06-22T06:00:00,859.9,0,
2025-06-22T07:00:00,942.4,0,
2025-06-22T08:00:00,1032.6,0,
2025-06-22T09:00:00,1241.4,0,
2025-06-22T10:00:00,1322.1,0,
2025-06-22T11:00:00,1485.5,0,
2025-06-22T12:00:00,1551.3,0,
2025-06-22T13:00:00,1760.7,0,
2025-06-22T14:00:00,1810.0,0,
2025-06-22T15:00:00,1839.5,0,
2025-06-22T16:00:00,1678.5,0,
2025-06-22T17:00:00,1776.9,0,
2025-06-22T18:00:00,1552.7,0,
2025-06-22T19:00:00,1509.7,0,
2025-06-22T20:00:00,1381.7,0,
2025-06-22T21:00:00,1140.5,0,
2025-06-22T22:00:00,1186.1,0,
2025-06-22T23:00:00,927.3,0,
2025-06-23T00:00:00,1381.4,0,
2025-06-23T01:00:00,1163.0,0,
2025-06-23T02:00:00,1232.2,0,
2025-06-23T03:00:00,1124.3,0,
2025-06-23T04:00:00,1054.2,0,
2025-06-23T05:00:00,1294.9,0,
2025-06-23T06:00:00,1262.7,0,
2025-06-23T07:00:00,1661.4,0,
2025-06-23T08:00:00,1678.9,0,
2025-06-23T09:00:00,1814.1,0,
2025-06-23T10:00:00,2181.4,0,
2025-06-23T11:00:00,2261.4,0,
2025-06-23T12:00:00,2650.4,0,
2025-06-23T13:00:00,2746.0,0,
2025-06-23T14:00:00,2768.3,0,
2025-06-23T15:00:00,2800.1,0,
2025-06-23T16:00:00,2895.4,0,
2025-06-23T17:00:00,2775.2,0,
2025-06-23T18:00:00,2765.9,0,
2025-06-23T19:00:00,2536.8,0,
2025-06-23T20:00:00,2200.9,0,
2025-06-23T21:00:00,1905.8,0,
2025-06-23T22:00:00,1866.0,0,
2025-06-23T23:00:00,1480.8,0,
2025-06-24T00:00:00,1335.5,0,
2025-06-24T01:00:00,1247.8,0,
2025-06-24T02:00:00,1114.7,0,
2025-06-24T03:00:00,1105.1,0,
2025-06-24T04:00:00,1178.9,0,
2025-06-24T05:00:00,1261.4,0,
2025-06-24T06:00:00,1266.9,0,
2025-06-24T07:00:00,1585.0,0,
2025-06-24T08:00:00,1664.4,0,
2025-06-24T09:00:00,1998.1,0,
2025-06-24T10:00:00,2209.6,0,
2025-06-24T11:00:00,2440.8,0,
2025-06-24T12:00:00,2679.1,0,
2025-06-24T13:00:00,2588.6,0,
2025-06-24T14:00:00,2882.0,0,
2025-06-24T15:00:00,2772.4,0,
2025-06-24T16:00:00,2849.2,0,
2025-06-24T17:00:00,2542.2,0,
2025-06-24T18:00:00,2771.7,0,
2025-06-24T19:00:00,2178.6,0,
2025-06-24T20:00:00,2339.2,0,
2025-06-24T21:00:00,2077.4,0,
2025-06-24T22:00:00,1724.6,0,
2025-06-24T23:00:00,1571.2,0,
2025-06-25T00:00:00,1326.7,0,
2025-06-25T01:00:00,1211.5,0,
2025-06-25T02:00:00,1149.2,0,
2025-06-25T03:00:00,985.1,0,
2025-06-25T04:00:00,1198.0,0,
2025-06-25T05:00:00,1175.1,0,
2025-06-25T06:00:00,1285.6,0,
2025-06-25T07:00:00,1501.5,0,
2025-06-25T08:00:00,1812.3,0,
2025-06-25T09:00:00,1956.5,0,
2025-06-25T10:00:00,2292.9,0,
2025-06-25T11:00:00,2416.2,0,
2025-06-25T12:00:00,2737.5,0,
2025-06-25T13:00:00,2784.2,0,
2025-06-25T14:00:00,2902.8,0,
2025-06-25T15:00:00,2767.1,0,
2025-06-25T16:00:00,3058.3,0,
2025-06-25T17:00:00,2970.8,0,
2025-06-25T18:00:00,2504.6,0,
2025-06-25T19:00:00,2399.4,0,
2025-06-25T20:00:00,2048.7,0,
2025-06-25T21:00:00,1918.8,0,
2025-06-25T22:00:00,1612.2,0,
2025-06-25T23:00:00,1685.8,0,
2025-06-26T00:00:00,1338.1,0,
2025-06-26T01:00:00,1150.7,0,
2025-06-26T02:00:00,997.5,0,
2025-06-26T03:00:00,1188.5,0,
2025-06-26T04:00:00,1185.4,0,
2025-06-26T05:00:00,1316.0,0,
2025-06-26T06:00:00,1324.5,0,
2025-06-26T07:00:00,1709.0,0,
2025-06-26T08:00:00,1928.0,0,
2025-06-26T09:00:00,2106.6,0,
2025-06-26T10:00:00,2218.1,0,
2025-06-26T11:00:00,2539.0,0,
2025-06-26T12:00:00,2452.4,0,
2025-06-26T13:00:00,2759.3,0,
2025-06-26T14:00:00,2876.5,0,
2025-06-26T15:00:00,2869.3,0,
2025-06-26T16:00:00,2932.8,0,
2025-06-26T17:00:00,3000.9,0,
2025-06-26T18:00:00,2437.6,0,
2025-06-26T19:00:00,2405.8,0,
2025-06-26T20:00:00,2320.0,0,
2025-06-26T21:00:00,2040.2,0,
2025-06-26T22:00:00,1962.9,0,
2025-06-26T23:00:00,1502.6,0,
2025-06-27T00:00:00,1427.5,0,
2025-06-27T01:00:00,1231.0,0,
2025-06-27T02:00:00,1163.0,0,
2025-06-27T03:00:00,1148.5,0,
2025-06-27T04:00:00,1116.7,0,
2025-06-27T05:00:00,1193.7,0,
2025-06-27T06:00:00,1269.1,0,
2025-06-27T07:00:00,1492.5,0,
2025-06-27T08:00:00,1871.5,0,
2025-06-27T09:00:00,1905.8,0,
2025-06-27T10:00:00,2171.2,0,
2025-06-27T11:00:00,2414.8,0,
2025-06-27T12:00:00,2763.8,0,
2025-06-27T13:00:00,2875.0,0,
2025-06-27T14:00:00,3063.0,0,
2025-06-27T15:00:00,2829.2,0,
2025-06-27T16:00:00,2883.5,0,
2025-06-27T17:00:00,3039.7,0,
2025-06-27T18:00:00,2861.3,0,
2025-06-27T19:00:00,2648.8,0,
2025-06-27T20:00:00,2131.7,0,
2025-06-27T21:00:00,2079.4,0,
2025-06-27T22:00:00,1583.6,0,
2025-06-27T23:00:00,1530.3,0,
2025-06-28T00:00:00,830.5,0,
2025-06-28T01:00:00,751.0,0,
2025-06-28T02:00:00,813.6,0,
2025-06-28T03:00:00,688.6,0,
2025-06-28T04:00:00,713.7,0,
2025-06-28T05:00:00,709.6,0,
2025-06-28T06:00:00,875.6,0,
2025-06-28T07:00:00,1066.2,0,
2025-06-28T08:00:00,1196.3,0,
2025-06-28T09:00:00,1289.9,0,
2025-06-28T10:00:00,1246.8,0,
2025-06-28T11:00:00,1532.3,0,
2025-06-28T12:00:00,1581.2,0,
2025-06-28T13:00:00,1706.5,0,
2025-06-28T14:00:00,1747.1,0,
2025-06-28T15:00:00,1758.2,0,
2025-06-28T16:00:00,5964.0,1,spike
2025-06-28T17:00:00,5666.2,1,spike
2025-06-28T18:00:00,5900.2,1,spike
2025-06-28T19:00:00,5384.7,1,spike
2025-06-28T20:00:00,4699.5,1,spike
2025-06-28T21:00:00,1258.1,0,
2025-06-28T22:00:00,1105.6,0,
2025-06-28T23:00:00,949.3,0,
2025-06-29T00:00:00,840.5,0,
2025-06-29T01:00:00,735.0,0,
2025-06-29T02:00:00,723.6,0,
2025-06-29T03:00:00,673.1,0,
2025-06-29T04:00:00,742.2,0,
2025-06-29T05:00:00,793.1,0,
2025-06-29T06:00:00,884.0,0,
2025-06-29T07:00:00,936.8,0,
2025-06-29T08:00:00,1120.0,0,
2025-06-29T09:00:00,1208.6,0,
2025-06-29T10:00:00,1422.8,0,
2025-06-29T11:00:00,1477.3,0,
2025-06-29T12:00:00,1597.5,0,
2025-06-29T13:00:00,1801.8,0,
2025-06-29T14:00:00,1774.3,0,
2025-06-29T15:00:00,1803.1,0,
2025-06-29T16:00:00,2034.6,0,
2025-06-29T17:00:00,1676.4,0,
2025-06-29T18:00:00,1813.2,0,
2025-06-29T19:00:00,1472.9,0,
